,Sex,Hometown,Bio_personality,food_drink,hob_inter,smoking,refer_roommate,Cleanliess,Privacy
1218,Nam,Hai Duong,50% hướng ngoài vui vẻ vui vẻ hoạt bát năng động nhưng hơi hướng nội thích đi đây đi đó trải nghiệm những thứ mới mẻ nhưng tùy hứng cũng có lúc hướng nội có lúc hướng ngoại,cà phê sữa... phở…,trống,"Đừng quá bừa bộn, nhiều chuyện",coi phim anime o buổi chiều,2,2
1219,Nam,Cao Bang,ưa mạo hiểm có lòng tự trọng,ăn đồ ngon bông lan trứng muối thịt nướng ........; nói chung là mình thích ăn rất nhiều món :3,đi phượt đá cầu tiêu tiền. chơi thể thao vệ sinh máy tính,"không tự tiện, biết nghĩ cho người khác, hoạt bát, hài hước",khoa học đi ăn chơi kiếm tiền,2,2
1220,Nữ,Bac Ninh,người hướng nội là một người 2 hướng thích ở một mình nhưng vẫn hoà đồng giao tiếp tốt với mọi người,mì các loại bông lan trứng muối trà sữa double trân châu stings thịt,chơi vape shopping,người vui tính hòa ,uống cà phê bị người ta lùa gà học toán chạy xe thiên văn học,1,4
1221,Nữ,Khanh Hoa,hướng ngoại ít nói thích ở một mình mình là ng dễ giao tiếp ngại bộc lộ tâm tư tình cảm cá nhân với người khác. khá hòa đồng nhát bắt chuyện với người lạ,các loại đồ ngọt như chè no bún đậu mắm tôm thích đồ chiên,chơi cờ vua đi dạo ngắm cây,"sạch sẽ và nói ít 
<3",đông y,1,6
1222,Nam,Nghe An,chia sẽ ít nói với người lạ có lúc hướng nội,thức ăn có vị cay bánh plan,làm mô hình o buổi tối,hòa đồng,đánh cầu lông thích đọc truyện uống cà phê,8,3
1223,Nam,Lang Son,dễ ngại ít nói nhưng hướng ngoại 1 tháng chắc 1-2 lần) để giao lưu mình là một người hướng nội náo động vùng trời :),ăn vặt bánh plan trà đào… thích đồ chay thích ăn vặt,holywood,"Người ít nói, chăm chỉ, không nóng tính",xem các show giải trí thực tế linux cũng không biết thích gì,3,5
1224,Nữ,Thai Nguyen ,làm quen nhiều bạn mới ít nói nhưng hay chia sẻ với mn mình là một người hướng nội thích một mình hương ngoại nhưng khó kết bạn với hơi trầm,thích ăn gà nước ngọt miễn là nước ngọt có ga thức ăn gì ngon đều yêu thích,nhảy dây badminton chơi game,thằng bạn thích hút thuốc,văn học thích đi bộ đánh cờ vua chiêm tinh học,5,9
1225,Nam,Quang Nam,một người hoà đồng thích nói nhiều hướng ngoại thích đi đây đó hay dài dòng hoà đồng nhưng cũng thích ở một mình o tập thể,thức ăn chill mì gói lẩu bò ...,toán học đi chơi ngoài trời đi từ thiện phim,"Người hướng ngoại, hòa đồng, biết đều",ở nhà một mình,3,3
1226,Nữ,Kon Tum,tích cực người đang học trường fpt,sữa đậu nành đồ bún phở việt nam đồ cay no cứ đồ ăn là thích,badminton thích đi chơi với bạn bè đếm tiền thường thức tác phẩm nghệ thuật thích chơi với chó mèo,Hướng nội ,đọc sách đàn hát tập thể dục ngoài trời,4,4
1227,Nữ,Nghe An,dễ hòa nhập hướng ngoại 65%,gà rán hay đồ chiên không độ) trà đá bánh khọt,xem các show giải trí thực tế xem phim hàn badminton khám phá xung quanh,hiền lành ,chơi hame thích đánh cờ ..,4,2
1228,Nam,Ninh Thuan,đôi khi hướng ngoại tốt bụng là một người ít nói hướng nội nhưng cũng có thẻ hướng ngoại parttime thích 1 mình là 1 ng ít nói hướng nội cà thích ở 1 mình,buger,xem phim hàn chơi vape thích đi karaoke sở thích của mình là thay vì thoát khỏi áp lực,toi khong có roommate,đánh cờ vua thích thích đi bộ đọc truyện tỉ tê những câu chuyện đời thường sâu sắc với mọi người xung quanh.,9,6
1229,Nam,Nam Dinh ,nhộn nhịp người suy nghĩ nhiều nhát bắt chuyện với người lạ thích đi chơi với bạn bè hướng ngoại nhưng có xu hướng thích ở một mình (hoặc thêm người nhưng được yên tĩnh),7749 loại mắm. không thích đồ ăn chứa quá nhiều dầu bánh gạo trà chanh mắm chưng,chơi vape thích những gì cần tư duy logic thể hình,"Vui tính, hoà đồng, ở sạch sẽ",thích bơi thích đọc truyện bới lội phim truyền hình,5,4
1230,Nam,Binh Dinh,hướng nội part time chỉ thích ngủ một mình mình không hẳn ít nói nhưng cũng ngại nói chuyện với người khác là một người ít nói hướng nội thân thiện,sữa bắp,diy.. tám chuyện thể hình thích đọc sách thích đi karaoke,"Hài hước, sạch sẽ, chủ động, ngăn nắp, tinh tế, hiểu chuyện, thống minh",thích nhảy,7,2
1231,Nam,Quang Nam,lắng nghe là người hướng nội part time khó giao tiếp,có ăn . nhiều lắm nào cũng ăn được ăn pizza vị đậm đà😋 thịt xào nấm mèo thích đồ ngọt,thích nhảy khám phá xung quanh ngủ:)),"Vui vẻ ,hoà đồng ",trống nhảy cafe đọc tiểu thuyết,7,9
1232,Nữ,Thai Binh,thích ngoại giao ngoại hiếm khi thấy vui,dưa hấu phở bò có ăn . nhiều lắm nào cũng ăn được cứ đồ ăn là thích bún đậu mắm tôm,thích tranh biện đánh cờ vua travelling đi chơi ngoài trời,Vui vẻ hoà đồng,phim hành động học tiếng nhật,7,4
1233,Nữ,Bac Kan,thích ở 1 mình người hướng nội cởi mở một người nửa hướng nội .... nhưng thích trải nghiệm điều mới ít nói nhưng hay chia sẻ với mn,đồ ăn: các món nước (bún ... thật ra thì ngoại trừ rau cần,xem mv ca nhạc,Mình chỉ cần người đàng hoàng và có ý thức là được,chơi hame phim hoạt hình,5,5
1234,Nam,Vinh Phuc,không thích nơi đông người là 1 ng ít nói hướng nội cà thích ở 1 mình mình ambivert ở nhà hướng nội ra đường hướng ngoại 🙄,udon thích đồ ăn có trứng muối chỉ thích cafe phin,call điện thoại đọc truyện,"Thích những bạn hoạt bát, vui vẻ và sạch sẽ",cầu long. bóng đá coi phim anime chơi yasua nghiên cứu về tài chính,3,4
1235,Nam,Ben Tre,trung lập thích đi đây đi đó trải nghiệm những thứ mới mẻ nhưng tùy hứng ít bạn ghét sự cô đơn,"redbull
không thích cafe gói sprite món nào chay đều thích trà sữaaaaa các loại bánh ngọt",tiếng anh... tâm lí học,Biết điều,thích môn toán,5,3
1236,Nữ,Yen Bai,thích giao tiếp náo động vùng trời :) nhưng không hẳn hướng nội :)),bún riêu dừa dầm........ bánh khọt,đi cắm trại edit vi vu dạo phố ios,khong co ,xem mv ca nhạc mac os,5,9
1237,Nữ,Binh Thuan,là người ít nói thích sạch sẽ,chocolate khoai lang lắc đồ ăn mà dai dai kiểu như bánh bột lọc hay bánh canh í. hột vịt lộn rang me,bóng đá thích ngồi lướt mạng xh cả ngày trống được ăn,"sạch sẽ, ngăn nắp, biết tôn trọng người khác",thích học bài uống cà phê,9,1
1238,Nam,Dien Bien,yêu thiên nhiên thẳng tính lowkey hướng ngoại với người quen hướng nội ít nói nhưng hoà đồng thân thiện,kfc lẩy thái,coi anime,"Hòa đồng , dễ nói chuyện ",… thích nhảy đàn bói tử vi âm nhạc ( nghe nhạc),4,8
1239,Nữ,Dien Bien,ở nhà hướng nội ra đường hướng ngoại 🙄 muốn một mình nhưng sợ cô đơn,ăn được đồ nặng mùi,coi phim chơi nhạc,"Tôn trọng không gian riêng tư của người khác, sạch sẽ, chùi dọn phòng, im lặng vào ban đêm",đi từ thiện,9,1
1240,Nữ,Yen Bai,mình không hẳn ít nói nhưng cũng ngại nói chuyện với người khác,trà sữa double trân châu,em thích chơi nhạc cụ,"Hiểu chuyện, biết giữ gìn hoà khí chung, giữ vệ sinh nhà cửa sạch sẽ, không tính toán với bạn cùng phòng khác.",hóng drama kinh quẻ bóng đá ngoại ngữ,8,4
1241,Nữ,Quang Nam,huong noi va thich o mot minh dễ tiếp xúc hướng nội part time .. thường là hướng ngoại với ng quen nhma hướng nội với người lạ,đặc biệt là tôm,thích đọc đạp xe mua sắm xem phim ngôn tình,"Yên tĩnh, chung gu giải trí",nhiếp ảnh đi dạo,3,6
1242,Nam,Vung Tau,giống ví dụ hay ngại hướng ngoại khi cần thiết mình khá ít nói cũng như là hướng nội là một ambivert,đặc biệt là chè,thích chơi với chó mèo ăn tin học xem phim đặc biệt là thích nhạc của sơn tùng m-tp,Vui vẻ hòa đồng chung ngành học,mầy mò linh kiện máy tính kiếm tiền làm gốm hích võ taekwondo đánh bóng bàn,6,6
1243,Nam,Quang Ninh,nhiệt tình nói nhiều hướng ngoại thích đi đây đó nhộn nhịp là một người khiêm nhường,fanta sâm bổ lượng thịt kho tàu,nhạc cụ,hòa đồng dễ chịu,vẽ tranh diy.. đi chơi ngoài trời,7,1
1244,Nam,Tay Ninh,hướng nội ambivert,ăn pizza nướng trái cây món nào hợp khẩu vị thì mình ăn,ăn uống tiêu tiền. bị người ta lùa gà đá bóng,"biết đúng sai, có chừng mực - vui vẻ, hài hước nhưng phải có điểm dừng, hiểu quy tắc cộng đồng - nghĩa là không thể thoải mái sống bừa bãi lôi thôi như một mình.",nhiều lắm . chơi được đa nghề :) vận động thể lực (nhẹ) lướt mạng game online,7,9
1245,Nữ,Long An,ghét sự cô đơn vui vẻ... thân thiện,lẩy thái tất cả các loại mì coca cola… hamburger mứt; các loại món nước như hủ tiếu,thích khoa học,"1 người tốt bụng , dễ gần",hích võ taekwondo,1,8
1246,Nam,Binh Phuoc,hoạt bát thích tận hưởng không gian 1 mình tình cảm,đồ bình dân hoi. các món nhật mình thích trà bí đao ngô gia udon thích đồ ăn có trứng muối,đàn hát o buổi tối coi phim hoạt hình học ngoại ngữ,"Vui vẻ ,hoà đồng ",diy..,3,7
1247,Nam,Lam Dong,hướng nội ít nói thik ở một mình 1 tháng chắc 1-2 lần) để giao lưu,fanta bò nướng bánh xèo bánh mì kẹp các loại đồ ăn chay,đàn xem mv ca nhạc cũng không biết thích gì đánh cờ vua ăn uống,"Sạch sẽ, hoà đồng, hiểu biết",ăn,8,8
1248,Nữ,Long An,thích ở một mình có trách nhiệm hướng nội ít nói thik ở một mình sợ xã hội yên tĩnh,sữa đậu nành hủ tiếu …. bún đậu,tin học âm nhạc xem các show giải trí thực tế xem tv series ….,"Thân thiện, hoà đồng, chăm chỉ, siêng năng, ăn ở sạch sẽ, gọn gàng.",đá banh,9,6
1249,Nữ,Khanh Hoa,thích một mình,revive nước trà cà phê,bơi lội. mình thích chạy bộ cờ vua,dễ tính,tìm hiểu những kiến thức đa ngành bóng chuyền tập trung nghiên cứu một vấn đề nào đó coi anime lập trình,5,3
1250,Nữ,Soc Trang,dễ thích nghi thích một mình một người nửa hướng nội thích tận hưởng không gian 1 mình,trứng ốp la,toán mua sắm tập thể dục ngoài trời âm nhạc ( nghe nhạc) ..,"Hoà đồng, thích gọn gàng",ngôn ngữ,9,4
1251,Nữ,Thai Nguyen ,hướng nội tích cực hòa đồng không thích đám đông lắm nhưng dễ hòa nhập thích tham gia các hoạt động xã hội bình thường 🤤,trà sữaaaaa đặc biệt là mì cay cá hồi,tám chuyện chơi,"Là một người biết cách bắt đầu câu chuyện tại vì mình ít nói, tôn trọng ý kiến của nhau, không đòi mói, ngay thẳng, hoà đồng",chơi vape đánh bóng bàn thích đi du lịch làm gốm phim hành động,7,5
1252,Nữ,Thanh Hoa,ít nói nhưng hay chia sẻ với mn mình khá dễ hòa đồng nhưng tùy đối tượng,bún đậu,chơi thể thao đàn hát giải đố,Cùng ngành,thường thức tác phẩm nghệ thuật nằm dài nghe nhạc nhiếp ảnh,4,5
1253,Nữ,Binh Dinh,thích ở nhà hơn là ở ngoài,.... trà dâu fanta,chơi nhạc vận động thể lực (nhẹ) mình thích chạy bộ,"Người hoà đồng, hài hước, quan tâm",đi dạo,1,2
1254,Nam,Tuyen Quang,ở nhà hướng nội ra đường hướng ngoại 🙄 hướng trung (ambivert) lúc thích một mình,nướng,mình còn có thể chơi cầu lông nữa,vui vẻ hòa đồng,công nghệ tin học,9,5
1255,Nam,Dong Thap,hoà đồng nhưng cũng thích ở một mình,mỳ hoành thánh trà dâu bánh bột lọc gà phô mai,trồng cây vệ sinh máy tính kinh quẻ môn nào vui thì môn đó chơi. ví dụ: đá bóng dù trên game hay ngoài đời đều có sự kịch tính,Người nào cũng được nhưng biết giữ không gian riêng tư cho đối phương,ngủ hát các hoạt động phải chạy,8,9
1256,Nam,Vinh Phuc,thích thử thách bạo lọan hướnh ngoại,ít mỡ thức ăn có vị cay đồ ăn healthy hủ tiếu nam vang,âm nhạc ( nghe nhạc) cầu long. video game,"hòa đồng, biết điều",coi phim anime tâm lý học,4,5
1257,Nữ,Binh Dinh,khá hòa đồng dễ bắt chuyện ngăn nắp dù hay bày bừa (xong rồi dọn ngay) tùy lúc hoạt bát,thịt xào nấm mèo,phong thủy game online đánh cầu lông viết lách,Biết nghĩ,tâm lý học thích đánh cờ đánh cờ vua,3,5
1258,Nam,Lam Dong,í nói hướng nội thích tận hưởng không gian 1 mình tích cực cá tính mạnh,bún rêu ít mỡ thích uống trà sữa ạ :v bánh cuốn phô mai kéo sợi xúc xích đồ hàn,tập thể dục lắp ráp,Đàng hoàng là được,kiếm tiền tìm hiểu những kiến thức đa ngành video game bóng rổ thích xem phim,5,8
1259,Nữ,Quang Binh,tùy lúc là người hướng nội part time thích ở một mình.,thích đồ tự nấu hamburger bim bim nước trái cây,văn học tập trung nghiên cứu một vấn đề nào đó đạp xe đạp trang trí phòng ngủ,"sạch sẽ, gọn gàng, có trách nhiệm",đọc tiểu thuyết tìm hiểu về văn hóa các nơi esports,6,8
1260,Nữ,Ninh Thuan,mình là dễ gần hương ngoại nhưng khó kết bạn với hơi trầm lúc hướng ngoại người hay thay đổi thích tụ tập bạn bè thân thiết ở nhà,các món gỏi chanh muối hủ tiếu xào,đi dạo ngắm cây vệ sinh máy tính,Sạch sẽ hoà đồng vui vẻ trung thực ,đi tản bộ trò chơi điện tử cờ tướng,1,5
1261,Nữ,Hung Yen,sống lowkey vui vẻ cực đoan bình thường 🤤,khô các loại cá kho không uống nước ngọt có ga mắm chưng,học tiếng nhật  thể dục tấu hài,Sạch sẽ,ngoại ngữ thích vẽ,6,7
