,Sex,Hometown,Bio_personality,food_drink,hob_inter,smoking,refer_roommate,Cleanliess,Privacy
452,Nữ,Bac Lieu,ở giữa hướng nội hòa đồng trung lập hay giận vu vơ,chanh muối rau củ,chăn nuôi bóng đá tháo,không,ở sách không bừa bộn có ý thức là được tôn trọng không gian riêng tư của người khác cùng nhau đi chill ít nói thân thiện,8,8
1967,Nữ,Lao Cai,làm quen nhiều bạn mới 1 tháng chắc 1-2 lần) để giao lưu hướng nội nhưng thích đi chơi trải nghiệm hướng nội part time .. thường là hướng ngoại với ng quen nhma hướng nội với người lạ,nước cam đồ ăn vặt hoặc đồ hàn thịt xào nấm mèo chè bưởi bò nướng,xem phim nghe nhạc … đi từ thiện,không,tôn trọng quyền riêng tư của mọi người hài hước,6,8
2866,Nam,Binh Thuan,là một người ít nói hướng ngoại full time thích kết bạn thích giao lưu với mọi nguời,"eatclean 1. tofu
2. bánh mì ( thích mọi loại bánh mì)
3. nước ép trà sữaaaaa cá tra nhúng giấm nước ngọt có ga",ngoại ngữ của tự nhiên; thích làm những việc mình muốn (cái này hơi kì nhưng mà đúng),không,thích 1 mình,9,9
14,Nữ,Bac Lieu,thích đi chơi đây đó nhưng cũng hơi trầm tính khi ở với người lạ là một người nhiệt tình,red bull,vẽ... bị người ta lùa gà giải đố thích học bài ca hát,không,tính khôn lỏi chăm chỉ làm việc nhà tính cách thẳng thắn nhưng không vô duyên,3,7
224,Nữ,Binh Phuoc,hướng ngoại nhưng có xu hướng thích ở một mình (hoặc thêm người nhưng được yên tĩnh) có phần hơi thích kiểm soát áp dụng công nghệ mới,không uống nước ngọt có ga cơm sườn uống rượu,ở nhà một mình thiện nguyện mầy mò linh kiện máy tính thích đá bóng bị người ta lùa gà,không,giữ vệ sinh nhà cửa sạch sẽ công bằng có tính tự giác,7,10
280,Nam,Ha Giang,hướng nội thích không gian yên tĩnh,đồ ngọt cơm trộn,đi tập thể dục,không,có đạo đức đừng ham chơi 🤡 vì mình sẽ chơi cùng tính tình vui tính lịch sự giữ vệ sinh,10,5
1352,Nam,Bac Lieu,thích đi chơi đây đó nhưng cũng hơi trầm tính khi ở với người lạ thích làm việc,bột sò,chăn nuôi xem phim nghe nhạc cà phê đi tập thể dục chơi hame,không,gọn ràng sạch sẽ,5,8
1257,Nam,Thanh Hoa,hướng nội nhưng thích làm social media,nước ngọt có ga ăn pizza mì tương đen,cờ tướng,Có,khong co có thể hoạt bát nhưng im lặng lúc cả phòng đang làm việc,9,7
2126,Nữ,Ca Mau,í nói hướng nội ngày ngủ đêm bay thích ở 1 mình là người 50% hướng nội lúc hướng ngoại,thích trà sữa… phở xào trà chanh bánh gạo canh cải,bị người ta lùa gà học hỏi tâm lí học,không,có thể đấu tranh với sự vô tâm ít nói của mình người vui vẻ,6,8
472,Nữ,Binh Duong,hướng nội + ngoại part time thích sự an toàn dù chạy xe ẩu (ý là cái gì cần phải xảy ra thì phải đảm bảo nó được xảy ra ambivert có thể mời người ta đi ăn nếu vui mình không hẳn ít nói nhưng cũng ngại nói chuyện với người khác,nước gas món nào chay đều thích sữa chua mít .........,nghe nhạc xem phim đi lượn đường giải đố xem bóng đá phim hành động xem các show giải trí thực tế,không,sạch sẽ một chút dễ tính,9,8
1058,Nữ,Vung Tau,huong noi thích tìm hiểu bình thường 🤤,gà bún thịt nướng bánh mì... mỳ tôm,ngoại ngữ đi đây đi đó với bạn bè( một mình),không,thích ăn ở sạch sẽ cẩn thận hiểu lễ phép hòa đồng dễ chịu năng động vui tính thân thiện vui tính thân thiện,7,7
2598,Nữ,Ha Giang,tích cực đôi lúc hướng ngoại đôi lúc hướng nội phần hướng nội nhiều hơn,drink: (ưu tiên) nước lọc không rõ thích đồ ăn có trứng muối chất béo hay phô mai. không ăn được cua :3,thích đi du lịch thích khám phá xung quanh trò chơi điện tử thích hát,không,có tri thức về y khoa cùng các lĩnh vực xã hội khác mình thích bạn cùng phòng hoà đồng biết nấu ăn tích cực,10,8
523,Nam,Dak Nong,thích ngoại giao hướng nội part time nhiệt tình,đồ ăn chay mỳ quảng có ăn là được quả món j có topping thì đều thích,coi phim hoạt hình lập trình,không,v.v chịu khó dọn dẹp,10,10
1930,Nữ,Vinh Long,chỉ thích ngủ một mình là một người khiêm nhường nói khi cần thiết là một người 2 hướng,,ráp pc,không,vui vẻ - hài hước dễ chịu biết nghĩ cho người khác biết chia sẻ công việc trong phòng,10,8
2973,Nam,Dak Nong,sống tình cảm vs chăm chỉ nhưng e hơi chậm so vs bạn bè cùng tuổi về sự linh hoạt độc lập đôi khi ko thích chia sẻ nhiều lắm,khô các loại,khoa học mac os thích tiếng anh tiếng anh... trí tuệ như nhau nên điều đó cũng là một sự thú bị,không,trung thực trầm tính ít nói nữa thì quá tuyệt vời vui vẻ chân thật,5,9
335,Nữ,Binh Phuoc,hướng nội thích ở một mình,thức ăn chill kẹo dẻo cơm đồ cay hàn quốc bánh bột lọc,làm mô hình học ngoại ngứ ngủ:)) lướt mạng,không,trầm tính học giỏi hoạt bát,8,9
1150,Nam,Hoa Binh,tự do là 1 người ít nói hướng nội,mỳ xào bún nước lèo,tám chuyện tấu hài,không,chia sẽ vui tính. chung gu giải trí quan tâm mọi người giữ không gian riêng tư,8,7
1635,Nam,Ninh Thuan,sống cống hiến,trứng vị đậm đà😋 lẩu cá đuối,thiện nguyện các hoạt động xã hội,không,người không nói quá nhiều mình mong muốn được ở cùng một người thích tìm hiểu những điều mới lạ mọi thứ rõ ràng,5,9
2163,Nam,Ca Mau,ở nhà hướng nội ra đường hướng ngoại 🙄 nhiệt tình mình ambivert thích mọi thứ có trật tự .... nhưng thích trải nghiệm điều mới,lẩu gà,o buổi chiều mình rất thích nghệ thuật bóng đá thích chơi bóng rổ văn học,không,có chung sở thích trật tự,7,8
662,Nữ,Long An,hướng trung (ambivert) lúc thích một mình linh hoạt ở một mình nghiêm túc,em thích các loại bún ạ nước nha đam trà đào thạch sữa thích ăn cay,thể hình ko thích bị ép buộc,không,sống thoáng chăm chỉ cùng sở thích hoạt bạt,7,7
1823,Nữ,Soc Trang,mình là một người ít nói hướng ngoại vui vẻ hòa đồng lười làm việc nhà,hủ tiếu,nghiên cứu về tài chính thích đọc sách..,không,ko ồn ào với phá phách là được thật thà hoạt bát vui tính ai kiềm t việc t chơi ngu,7,5
1580,Nam,Bac Ninh,quyết đoán vui vẻ,cá viên chiên mắm tỏi hủ tiếu nam vang bánh chocopie,nghe nhạc xem phim đi lượn đường,không,có tri thức về y khoa cùng các lĩnh vực xã hội khác thích 1 mình ko thích share phòng không đòi mói chung ngành học,9,8
2418,Nữ,Nam Dinh ,hướng nội - ngoại nói nhiều hướng ngoại thích đi đây đó thích suy diễn mọi chuyện trên đời,mình ăn uống healthy nền chỉ uống nước ép trái cây những món có vị chua nước ngọt cơm trộn,đồ ăn ngọt xem phim nói chuyện cùng bạn bè các hoạt động xã hội,không,hiền lành mong muốn có một người thích đánh cờ,8,8
846,Nam,Binh Duong,làm quen nhiều bạn mới,mình ăn thích ăn đồ healthy cá tra nhúng giấm cơm gà chè bưởi ăn đồ tự nấu,đi dạo ngắm cây,không,giữ vệ sinh,6,7
377,Nữ,Hai Duong,nói khi cần thiết,chiên cũng không biết nữa 😂 nước rau má bò kho,hóng drama shopping thường thức tác phẩm nghệ thuật .. đi xe đạp,không,có thể nói nhiều một chút,9,8
1225,Nữ,Ha Giang,quyết đoán hướng lung tung huong noi,"udon bánh trán trộn cơm tấm 1. tofu
2. bánh mì ( thích mọi loại bánh mì)
3. nước ép",hội hoạ,không,mình thích người cùng phòng vui tính,7,7
486,Nữ,Ha Giang,là một người hướng ngoại nói nhiều,thịt sườn .... cơm bò xào,đi chơi ...),Có,biết điều gọn ràng sạch sẽ giữ vệ sinh nhà cửa sạch sẽ có đạo đức,10,9
2881,Nữ,Ha Giang,tính cách thất thường thích giáo tiếp với nhiều người thích ở một mình phần hướng nội nhiều hơn lười giao tiếp...,đồ ăn chay trà chanh trân châu ngũ cốc,thích nhảy,Có,biết lắng nghe điểm khác biệt giữ 2 đứa. không quá xen,1,10
2847,Nam,Ben Tre,vui vẻ… thích vui chơi,vị đậm đà😋 các món nướng,trồng cây ...,không,trầm tính học giỏi hoạt bát hiểu quy tắc cộng đồng - nghĩa là không thể thoải mái sống bừa bãi lôi thôi như một mình.,9,7
2930,Nữ,Binh Duong,là người hướng nội part time,món nào mình thấy hợp thì đều thích ăn đặc biệt là chè bột sò,coi anime phim hoạt hình chiêm tinh học,không,mình thích ở 1 mình thôi 😶 có ý thức nói nhiều đánh giá ồn ào đúng lúc đúng chỗ,7,10
536,Nam,Binh Duong,thích ở một mình với gia đình thích ở 1 mình,pizza uống caffee bánh mì thịt xá xíu lẩy thái,phim nằm dài nghe nhạc nhạc cụ đánh bóng bàn diy..,không,mạnh mẽ hoạt bát vui tính im lặng hiền có thể nói nhiều một chút,7,8
1322,Nữ,Tay Ninh,mình là người là người hướng lung tung thiên về cảm xúc nhiều hơn lí trí sống tình cảm vs chăm chỉ nhưng e hơi chậm so vs bạn bè cùng tuổi về sự linh hoạt,mình thích ăn bánh tráng cuốn,đàn guzheng thích chơi cầu lông bóng đá xem mv ca nhạc thích đi chơi với bạn bè,không,ở sạch,8,10
455,Nữ,Binh Thuan,hòa đồng chỉ thích ngủ một mình hướng nội ít nói,miến trộn đồ ăn nhà nấu bánh xèo trà đào thạch sữa hủ tiếu nam vang,choi game trí tuệ như nhau nên điều đó cũng là một sự thú bị mình thích ngôn ngữ vẽ tranh đạp xe,không,hòa đồng,8,8
1239,Nam,Ha Giang,thích đi chơi ở ngoài với bạn bè thích tận hưởng không gian 1 mình thích giao tiếp,đồ chiên bông lan trứng muối những món có vị chua táo,thích đi bộ xem tv series game online,không,không thích chung phòng tâm lý =))) người hòa đồng,10,8
438,Nam,Binh Thuan,hướng ngoại với người quen,đồ chiên món nào chay đều thích mắm chưng thích đồ tự nấu,phụ kiện công nghệ thích chơi game thích coi phim trang trí phòng ngủ học ngoại ngứ,không,năng động giống mình,9,8
362,Nam,Ha Tinh,hướng ngoại. hướng ngoại part time vui vẻ… hướng nội ít nói nhưng hoà đồng thân thiện hướng ngoại thân thiện vui vẻ,thịt kho tàu bánh bún bò phở hu tiu com tam,xem phim,Có,hoạt bát vui tính im lặng học chung ngành không khó tính vì mình khá kỹ tính nên mong tìm đc người bạn cùng phòng gọn gàng,9,7
388,Nam,Dong Thap,lúc hướng ngoại huong noi nội tâm thích tận hưởng không gian 1 mình,o mỗi buổi sáng ăn đồ tự nấu chè bưởi,cà phê,Có,biết chia sẻ công việc vui tính hài hước có thói quen dọn dẹp ăn ở sạch sẽ hoà đồng với mọi người,10,8
1617,Nữ,Thanh Hoa,một người vui vẻ có lúc hướng nội người hướng nội,mắm chưng cá dồ kho,nghiên cứu về tài chính đàn hát tấu hài thích chơi cầu lông câu cá đá bóng,không,giống tính cách càng tốt nhưng k nên là bạn thân trầm tính,7,8
2404,Nữ,Dien Bien,nhiệt tình là người hướng nội nhạy cảm lười làm việc nhà,đi ăn với bạn thịt kho tàu,thần số học lịch sử,không,ko ồn ào với phá phách là được vui tính vui vẻ tôn trọng không gian chung,8,5
2610,Nữ,Hoa Binh,thích một mình nhưng lại sợ cô đơn,những món ăn liên quan đến kim chi thịt xào nấm mèo nước cam nước c2 chanh thích ăn mì cay,đọc truyện,không,thích ăn ngoài cùng mình lanh lợi mình thích người cùng phòng vui tính,10,10
1191,Nữ,Binh Phuoc,có quy tắc riêng không phải hướng nội nhưng không thích chỗ đông người,e thik các loại nước ngọt không có gas vd như nước yến thích ăn vặt sữa chua mít ít đường,call điện thoại,không,đơn giản đừng quá bừa bộn,7,7
2362,Nam,Hai Duong,thích kết bạn hướng nội nhưng thích làm social media vui vẻ,các món gỏi,e thik chơi cầu lông tắm (2l/ngày) mac os trí tuệ như nhau nên điều đó cũng là một sự thú bị,không,học giỏi (chung ngành càng tốt) không thảo mai vui vẻ thoải mái tích cực,10,10
604,Nữ,Tien Giang,vui vẻ,bò nea mặn,các hoạt động phải chạy esport tìm hiểu những kiến thức đa ngành trang trí phòng ngủ của tự nhiên; thích làm những việc mình muốn (cái này hơi kì nhưng mà đúng),không,suy đoán,10,7
2767,Nữ,Binh Duong,là một người 2 hướng là người ít nói chuyện lúc này lúc kia trung lập hay ngại,lẩu thái thức ăn có vị cay chiên tất cả các loại mì thích ăn gà,viết lách yoga thích xem phim tụ tập với bạn bè đọc truyện viết code,không,gọn gàng. rõ ràng trầm tính nhưng không làm phiền người khác hay nhờ vả. có thể nhanh chóng nắm bắt cảm xúc,8,9
2187,Nữ,Vung Tau,thích nghệ thuật,phô mai kéo sợi xúc xích đồ hàn các món ăn có nước bạc sỉu các loại lẩu phở xào,thiện nguyện đá bóng diy.. bới lội tâm lí học,không,không vô duyên hiểu chuyện. thích các hoạt động nhóm tính tình vui tính ăn xong nhớ dọn,7,8
